arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.04722,Generic jet evaluation transversality of contact instantons against contact distribution,Yomg-Geun Oh,"32 pages. arXiv admin note: substantial text overlap with arXiv:2209.03548, arXiv:2205.00370",,Symplectic Geometry (math.SG),https://arxiv.org/abs/2501.04722,https://arxiv.org/pdf/2501.04722,https://arxiv.org/html/2501.04722v1,https://arxiv.org/format/2501.04722
arXiv:2501.04723,On generalizations of some fixed point theorems in semimetric spaces with triangle functions,"Evgeniy Petrov, Ruslan Salimov, Ravindra K. Bisht","17 pages, This is the submitted version. The published version is available at this https URL. arXiv admin note: substantial text overlap with arXiv:2501.00392","Front. Appl. Math. Stat. 10:1392560, 2024",General Topology (math.GN),https://arxiv.org/abs/2501.04723,https://arxiv.org/pdf/2501.04723,https://arxiv.org/html/2501.04723v1,https://arxiv.org/format/2501.04723
arXiv:2501.04725,An alternative construction of the G2(2)-hexagon,Koichi Inoue,,,Group Theory (math.GR); Combinatorics (math.CO),https://arxiv.org/abs/2501.04725,https://arxiv.org/pdf/2501.04725,https://arxiv.org/html/2501.04725v1,https://arxiv.org/format/2501.04725
arXiv:2501.04728,Sequential cone-compactness does not imply cone-compactness,"Marius Durea, Elena-Andreea Florea",,,Functional Analysis (math.FA); Optimization and Control (math.OC),https://arxiv.org/abs/2501.04728,https://arxiv.org/pdf/2501.04728,https://arxiv.org/html/2501.04728v1,https://arxiv.org/format/2501.04728
arXiv:2501.04729,Stability analysis through folds: An end-loaded elastic with a lever arm,Siva Prasad Chakri Dhanakoti,"20 pages, 12 figures",,Optimization and Control (math.OC); Soft Condensed Matter (cond-mat.soft); Robotics (cs.RO),https://arxiv.org/abs/2501.04729,https://arxiv.org/pdf/2501.04729,https://arxiv.org/html/2501.04729v2,https://arxiv.org/format/2501.04729
arXiv:2501.04730,Relative Phase Equivariant Deep Neural Systems for Physical Layer Communications,"Arwin Gansekoele, Sandjai Bhulai, Mark Hoogendoorn, Rob van der Mei",,,Information Theory (cs.IT); Networking and Internet Architecture (cs.NI),https://arxiv.org/abs/2501.04730,https://arxiv.org/pdf/2501.04730,https://arxiv.org/html/2501.04730v1,https://arxiv.org/format/2501.04730
arXiv:2501.04732,SNR-EQ-JSCC: Joint Source-Channel Coding with SNR-Based Embedding and Query,"Hongwei Zhang, Meixia Tao",,,Information Theory (cs.IT); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2501.04732,https://arxiv.org/pdf/2501.04732,https://arxiv.org/html/2501.04732v1,https://arxiv.org/format/2501.04732
arXiv:2501.04766,Decoding rank metric Reed-Muller codes,"Alain Couvreur, Rakhi Pratihar",,,Information Theory (cs.IT); Combinatorics (math.CO),https://arxiv.org/abs/2501.04766,https://arxiv.org/pdf/2501.04766,,https://arxiv.org/format/2501.04766
arXiv:2501.04767,Dynamics of a Family of Rational Operators of Arbitrary Degree,"Beatriz Campos, Jordi Canela, Antonio Garijo, Pura Vindel",,"Math. Model. Anal. 26 (2021), no.2, 188-208",Numerical Analysis (math.NA),https://arxiv.org/abs/2501.04767,https://arxiv.org/pdf/2501.04767,https://arxiv.org/html/2501.04767v1,https://arxiv.org/format/2501.04767
arXiv:2501.04781,Inexact Catching-Up Algorithm for Moreau's Sweeping Processes,"Juan Guillermo Garrido, Maximiliano Lioi, Emilio Vilches",arXiv admin note: substantial text overlap with arXiv:2308.08093,,Optimization and Control (math.OC); Numerical Analysis (math.NA),https://arxiv.org/abs/2501.04781,https://arxiv.org/pdf/2501.04781,https://arxiv.org/html/2501.04781v1,https://arxiv.org/format/2501.04781
arXiv:2501.04803,Geometrically simple counterexamples to a local-global principle for quadratic twists,"Emiliano Ambrosi, Nirvana Coppola, Francesc Fité",15 pages. Comments are welcome!,,Number Theory (math.NT); Algebraic Geometry (math.AG),https://arxiv.org/abs/2501.04803,https://arxiv.org/pdf/2501.04803,https://arxiv.org/html/2501.04803v1,https://arxiv.org/format/2501.04803
arXiv:2501.04805,Extended formulations for the multilinear polytope of acyclic hypergraphs,"Alberto Del Pia, Aida Khajavirad",arXiv admin note: text overlap with arXiv:2212.11239,,Optimization and Control (math.OC); Discrete Mathematics (cs.DM),https://arxiv.org/abs/2501.04805,https://arxiv.org/pdf/2501.04805,https://arxiv.org/html/2501.04805v1,https://arxiv.org/format/2501.04805
arXiv:2501.04814,On foliations admitting a transverse similarity structure,"Brice Flamencourt, Abdelghani Zeghib",21 pages,,Differential Geometry (math.DG),https://arxiv.org/abs/2501.04814,https://arxiv.org/pdf/2501.04814,https://arxiv.org/html/2501.04814v1,https://arxiv.org/format/2501.04814
arXiv:2501.04833,Multi-step Inertial Accelerated Doubly Stochastic Gradient Methods for Block Term Tensor Decomposition,"Zehui Liu, Qingsong Wang, Chunfeng Cui",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.04833,https://arxiv.org/pdf/2501.04833,https://arxiv.org/html/2501.04833v1,https://arxiv.org/format/2501.04833
arXiv:2501.04850,Bernstein-Zelevinsky duality for locally analytic principal series representations,"Matthias Strauch, Zhixiang Wu","46 pages, comments welcome!",,Representation Theory (math.RT); Number Theory (math.NT),https://arxiv.org/abs/2501.04850,https://arxiv.org/pdf/2501.04850,https://arxiv.org/html/2501.04850v2,https://arxiv.org/format/2501.04850
arXiv:2501.04851,Polynomially growing integer sequences all whose terms are composite,"Dan Ismailescu, Yunkyu James Lee","12 pages, 1 table",,Number Theory (math.NT),https://arxiv.org/abs/2501.04851,https://arxiv.org/pdf/2501.04851,https://arxiv.org/html/2501.04851v1,https://arxiv.org/format/2501.04851
arXiv:2501.04852,Classification of Self-Dual Constacyclic Codes of Prime Power Length $p^s$ Over $\frac{\mathbb{F}_{p^m}[u]}{\left\langle u^3\right\rangle} $,"Youssef Ahendouz, Ismail Akharraz",,,Information Theory (cs.IT); Rings and Algebras (math.RA),https://arxiv.org/abs/2501.04852,https://arxiv.org/pdf/2501.04852,https://arxiv.org/html/2501.04852v1,https://arxiv.org/format/2501.04852
arXiv:2501.04854,"Higher-order Delsarte Dual LPs: Lifting, Constructions and Completeness","Leonardo Nagami Coregliano, Fernando Granha Jeronimo, Chris Jones, Nati Linial, Elyassaf Loyfer",50 pages,,Information Theory (cs.IT); Discrete Mathematics (cs.DM); Combinatorics (math.CO),https://arxiv.org/abs/2501.04854,https://arxiv.org/pdf/2501.04854,,https://arxiv.org/format/2501.04854
arXiv:2501.04863,Interacting free boundaries in obstacle problems,"Damião J. Araújo, Rafayel Teymurazyan",19,,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.04863,https://arxiv.org/pdf/2501.04863,,https://arxiv.org/format/2501.04863
arXiv:2501.04864,A hybrid pressure formulation of the face-centred finite volume method for viscous laminar incompressible flows,"Matteo Giacomini, Davide Cortellessa, Luan M. Vieira, Ruben Sevilla, Antonio Huerta","47 pages, 18 figures, 7 tables",,"Numerical Analysis (math.NA); Computational Engineering, Finance, and Science (cs.CE); Fluid Dynamics (physics.flu-dyn)",https://arxiv.org/abs/2501.04864,https://arxiv.org/pdf/2501.04864,https://arxiv.org/html/2501.04864v2,https://arxiv.org/format/2501.04864
arXiv:2501.04867,On cusps of caustics by reflection in two dimensional projective Finsler metrics,Serge Tabachnikov,,,Differential Geometry (math.DG); Dynamical Systems (math.DS),https://arxiv.org/abs/2501.04867,https://arxiv.org/pdf/2501.04867,https://arxiv.org/html/2501.04867v1,https://arxiv.org/format/2501.04867
arXiv:2501.04884,On distance logics of Euclidean spaces,"Gabriel Agnew, Uzias Gutierrez-Hougardy, John Harding, Ilya Shapirovsky, Jackson West",,,Logic (math.LO),https://arxiv.org/abs/2501.04884,https://arxiv.org/pdf/2501.04884,https://arxiv.org/html/2501.04884v1,https://arxiv.org/format/2501.04884
arXiv:2501.04885,Direct Sampling of Confined Polygons in Linear Time,"Clayton Shonkwiler, Kandin Theis","Added exact formula for the number of linear extensions of the augmented zigzag poset. 32 pages, 10 figures",,Geometric Topology (math.GT); Statistical Mechanics (cond-mat.stat-mech); Computational Geometry (cs.CG); Symplectic Geometry (math.SG),https://arxiv.org/abs/2501.04885,https://arxiv.org/pdf/2501.04885,https://arxiv.org/html/2501.04885v2,https://arxiv.org/format/2501.04885
arXiv:2501.04887,Uniform nonlinear Szemerédi theorem for corners in finite fields,Zi Li Lim,30 pages,,Number Theory (math.NT),https://arxiv.org/abs/2501.04887,https://arxiv.org/pdf/2501.04887,https://arxiv.org/html/2501.04887v1,https://arxiv.org/format/2501.04887
arXiv:2501.04889,Projected proximal gradient trust-region algorithm for nonsmooth optimization,"Minh N. Dao, Hung M. Phan, Lindon Roberts",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.04889,https://arxiv.org/pdf/2501.04889,https://arxiv.org/html/2501.04889v1,https://arxiv.org/format/2501.04889
arXiv:2501.04893,Normalized Solutions on large smooth domains to the Schrödinger equation with potential and general nonlinearity: Mass super-critical case,"Xiaolu Lin, Zongyan Lv","arXiv admin note: substantial text overlap with arXiv:2412.03296; text overlap with arXiv:501.04071,arXiv:2306.07826 by other authors",,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.04893,https://arxiv.org/pdf/2501.04893,https://arxiv.org/html/2501.04893v1,https://arxiv.org/format/2501.04893
arXiv:2501.04909,On the Heat equation involving a Grushin operator in Marcinkiewcz spaces,"Alessia E. Kogoj, Maria E. Lima, Arlúcio Viana",,,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.04909,https://arxiv.org/pdf/2501.04909,https://arxiv.org/html/2501.04909v1,https://arxiv.org/format/2501.04909
arXiv:2501.04910,Slope Stable Sheaves and Hermitian-Einstein Metrics on Normal Varieties with Big Cohomology Classes,Satoshi Jinnouchi,25 pages. Major revision. An additional Assumption 1.1 is introduced in the main theorem. Comments are welcome!,,Algebraic Geometry (math.AG); Differential Geometry (math.DG),https://arxiv.org/abs/2501.04910,https://arxiv.org/pdf/2501.04910,https://arxiv.org/html/2501.04910v5,https://arxiv.org/format/2501.04910
arXiv:2501.04919,Arveson's version of the Gauss-Bonnet-Chern formula for Hilbert modules over the polynomial rings,"Wang Penghui, Zhang Ruoyu, Zhu Zeyou",Comments are welcome,,Functional Analysis (math.FA),https://arxiv.org/abs/2501.04919,https://arxiv.org/pdf/2501.04919,https://arxiv.org/html/2501.04919v1,https://arxiv.org/format/2501.04919
arXiv:2501.04923,"Critical $(P_5,W_4)$-Free Graphs","Wen Xia, Jorik Jooken, Jan Goedgebeur, Iain Beaton, Ben Cameron, Shenwei Huang","arXiv admin note: text overlap with arXiv:2308.03414, arXiv:2403.05611",,Combinatorics (math.CO),https://arxiv.org/abs/2501.04923,https://arxiv.org/pdf/2501.04923,https://arxiv.org/html/2501.04923v1,https://arxiv.org/format/2501.04923
arXiv:2501.04936,Continuous and Discrete Systems for Quasi Variational Inequalities with Application to Game Theory,Oday Hazaimah,17 pages. arXiv admin note: text overlap with arXiv:2406.19345,,Optimization and Control (math.OC); Dynamical Systems (math.DS),https://arxiv.org/abs/2501.04936,https://arxiv.org/pdf/2501.04936,https://arxiv.org/html/2501.04936v1,https://arxiv.org/format/2501.04936
arXiv:2501.04937,Generalized Linear Models with 1-Bit Measurements: Asymptotics of the Maximum Likelihood Estimator,"Jaimin Shah, Martina Cardone, Cynthia Rush, Alex Dytso",ICASSP 2025,,Statistics Theory (math.ST); Audio and Speech Processing (eess.AS); Signal Processing (eess.SP); Systems and Control (eess.SY),https://arxiv.org/abs/2501.04937,https://arxiv.org/pdf/2501.04937,https://arxiv.org/html/2501.04937v2,https://arxiv.org/format/2501.04937
arXiv:2501.04948,Low-Rank Reduced Biquaternion Tensor Ring Decomposition and Tensor Completion,"Hui Luo, Xin Liu, Wei Liu, Yang Zhang",,,Commutative Algebra (math.AC),https://arxiv.org/abs/2501.04948,https://arxiv.org/pdf/2501.04948,https://arxiv.org/html/2501.04948v1,https://arxiv.org/format/2501.04948
arXiv:2501.04951,Weighted norm estimates of noncommutative Calderón-Zygmund operators,"Wenfei Fan, Yong Jiao, Lian Wu, Dejian Zhou",35 pages,,Operator Algebras (math.OA); Classical Analysis and ODEs (math.CA),https://arxiv.org/abs/2501.04951,https://arxiv.org/pdf/2501.04951,https://arxiv.org/html/2501.04951v1,https://arxiv.org/format/2501.04951
arXiv:2501.04953,Injective edge-coloring of graphs with small maximum degree,"Danjun Huang, Yuqian Guo",,,Combinatorics (math.CO),https://arxiv.org/abs/2501.04953,https://arxiv.org/pdf/2501.04953,https://arxiv.org/html/2501.04953v1,https://arxiv.org/format/2501.04953
arXiv:2501.04972,Algebraic characterization of equivalence between optimization algorithms,"Laurent Lessard, Madeleine Udell",This paper generalizes and provides new analysis and examples compared to arXiv:2105.04684,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.04972,https://arxiv.org/pdf/2501.04972,,https://arxiv.org/format/2501.04972
arXiv:2501.04980,On the crossing profile of rectilinear drawings of $K_n$,"Isaac Chen, Oriol Solé-Pi",Paper: 19 pages. Appendix: 6 pages. Many figures,,Combinatorics (math.CO),https://arxiv.org/abs/2501.04980,https://arxiv.org/pdf/2501.04980,https://arxiv.org/html/2501.04980v1,https://arxiv.org/format/2501.04980
arXiv:2501.04989,Error Floor of Spinal Codes under ML Decoding,"Aimin Li, Shaohua Wu, Xiaomeng Chen, Sumei Sun",,,Information Theory (cs.IT),https://arxiv.org/abs/2501.04989,https://arxiv.org/pdf/2501.04989,https://arxiv.org/html/2501.04989v1,https://arxiv.org/format/2501.04989
arXiv:2501.04990,On the ascent of almost and quasi-atomicity to monoid semidomains,"Victor Gonzalez, Felix Gotti, Ishan Panpaliya",18 pages,,Commutative Algebra (math.AC),https://arxiv.org/abs/2501.04990,https://arxiv.org/pdf/2501.04990,https://arxiv.org/html/2501.04990v1,https://arxiv.org/format/2501.04990
arXiv:2501.04992,On a reaction-diffusion virus model with general boundary conditions in heterogeneous environments,"Mingxin Wang, Lei Zhang",,,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.04992,https://arxiv.org/pdf/2501.04992,https://arxiv.org/html/2501.04992v1,https://arxiv.org/format/2501.04992
arXiv:2501.04994,On $p$-fractional weakly-coupled system with critical nonlinearities,"Nirjan Biswas, Souptik Chakraborty",30 pages,,Analysis of PDEs (math.AP); Functional Analysis (math.FA),https://arxiv.org/abs/2501.04994,https://arxiv.org/pdf/2501.04994,,https://arxiv.org/format/2501.04994
arXiv:2501.04998,The existence and stability of viscosity solutions to perturbed contact Hamilton-Jacobi equations,"Huan Wu, Shiqing Zhang",,,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.04998,https://arxiv.org/pdf/2501.04998,https://arxiv.org/html/2501.04998v2,https://arxiv.org/format/2501.04998
arXiv:2501.04999,$r$-primitive $k$-normal polynomials over finite fields with last two coefficients prescribed,"K. Chatterjee, R.K. Sharma, S.K. Tiwari",,,Number Theory (math.NT),https://arxiv.org/abs/2501.04999,https://arxiv.org/pdf/2501.04999,https://arxiv.org/html/2501.04999v3,https://arxiv.org/format/2501.04999
arXiv:2501.05027,Zeta function of F-gauges and special values,Shubhodip Mondal,"31 pages, comments welcome!",,Algebraic Geometry (math.AG); Number Theory (math.NT),https://arxiv.org/abs/2501.05027,https://arxiv.org/pdf/2501.05027,https://arxiv.org/html/2501.05027v1,https://arxiv.org/format/2501.05027
arXiv:2501.05029,"An Aα-spectral radius for the existence of {P3, P4, P5}-factors in graphs","Yuli Zhang, Sizhong Zhou",15 pages,,Combinatorics (math.CO),https://arxiv.org/abs/2501.05029,https://arxiv.org/pdf/2501.05029,https://arxiv.org/html/2501.05029v1,https://arxiv.org/format/2501.05029
arXiv:2501.05035,D-Antimagic Labelings on Oriented Linear Forests,"Ahmad Muchlas Abrar, Rinovia Simanjuntak","16 pages, 4 figures, The International Conference on Graph Theory and Information Security VI 2024",,Combinatorics (math.CO),https://arxiv.org/abs/2501.05035,https://arxiv.org/pdf/2501.05035,https://arxiv.org/html/2501.05035v1,https://arxiv.org/format/2501.05035
arXiv:2501.05041,Quantum Birkhoff Normal Form in the $σ$-Bruno-Rüssmann non-resonant condition,"Huanhuan Yuan, Yixian Gao, Yong Li",,,Mathematical Physics (math-ph),https://arxiv.org/abs/2501.05041,https://arxiv.org/pdf/2501.05041,https://arxiv.org/html/2501.05041v1,https://arxiv.org/format/2501.05041
arXiv:2501.05045,Frobenius--Perron dimension via $τ$-tilting theory,"Takahide Adachi, Ryoichi Kase",,,Representation Theory (math.RT); Combinatorics (math.CO),https://arxiv.org/abs/2501.05045,https://arxiv.org/pdf/2501.05045,,https://arxiv.org/format/2501.05045
arXiv:2501.05046,Quantum-Assisted Space Logistics Mission Planning,"Amiratabak Bahengam, Mohammad-Ali Miri, R. Joseph Rupert, Wesley Dyk, Hao Chen",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.05046,https://arxiv.org/pdf/2501.05046,https://arxiv.org/html/2501.05046v1,https://arxiv.org/format/2501.05046
arXiv:2501.05049,On the Boxicity of Line Graphs and of Their Complements,"Marco Caoduro, András Sebő","A shorter account of a part of the results of this paper appeared in the Proceedings of the 31st International Symposium on Graph Drawing and Network Visualization, 20 pages, 4 figures. arXiv admin note: substantial text overlap with arXiv:2309.02062",,Combinatorics (math.CO); Discrete Mathematics (cs.DM),https://arxiv.org/abs/2501.05049,https://arxiv.org/pdf/2501.05049,https://arxiv.org/html/2501.05049v1,https://arxiv.org/format/2501.05049
arXiv:2501.05052,Cover-Relax-Search: A Primal Heuristic for Binary Quadratic Programs,"Weimin Huang, Natalie M. Isenberg, Jan Drgona, Draguna L Vrabie, Bistra Dilkina",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.05052,https://arxiv.org/pdf/2501.05052,https://arxiv.org/html/2501.05052v1,https://arxiv.org/format/2501.05052
arXiv:2501.05056,"Rudin Inequality, Chang Theorem, primes and squares",Olivier Ramaré,,,Number Theory (math.NT),https://arxiv.org/abs/2501.05056,https://arxiv.org/pdf/2501.05056,https://arxiv.org/html/2501.05056v1,https://arxiv.org/format/2501.05056
arXiv:2501.05061,Properties of the one-component Coulomb gas on a sphere with two macroscopic external charges,"Sung-Soo Byun, Peter J. Forrester, Sampad Lahiry","38 pages, 5 figures",,Mathematical Physics (math-ph); Complex Variables (math.CV); Probability (math.PR),https://arxiv.org/abs/2501.05061,https://arxiv.org/pdf/2501.05061,https://arxiv.org/html/2501.05061v1,https://arxiv.org/format/2501.05061
arXiv:2501.05063,Incompressible and vanishing vertical viscosity limit for the compressible Navier-Stokes system with Dirichlet boundary conditions,"Nader Masmoudi, Changzhen Sun, Chao Wang, Zhifei Zhang","47 pages, comments are welcome!",,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.05063,https://arxiv.org/pdf/2501.05063,,https://arxiv.org/format/2501.05063
arXiv:2501.05064,Equivalence of labeled graphs and lattices,Ashok Nivrutti Bhavale,13 pages,,Combinatorics (math.CO),https://arxiv.org/abs/2501.05064,https://arxiv.org/pdf/2501.05064,https://arxiv.org/html/2501.05064v1,https://arxiv.org/format/2501.05064
arXiv:2501.05065,Seshadri constants and negative curves on blowups of ruled surfaces,"Cyril J. Jacob, Bivas Khan, Ronnie Sebastian",Comments are most welcome,,Algebraic Geometry (math.AG),https://arxiv.org/abs/2501.05065,https://arxiv.org/pdf/2501.05065,https://arxiv.org/html/2501.05065v1,https://arxiv.org/format/2501.05065
arXiv:2501.05071,Fredholm anomalies on manifold with corners of low codimensions and conormal corner cycles,"Paulo Carrillo Rouse, Jean-Marie Lescure",Comments are welcome. arXiv admin note: text overlap with arXiv:1910.11049,,K-Theory and Homology (math.KT); Operator Algebras (math.OA),https://arxiv.org/abs/2501.05071,https://arxiv.org/pdf/2501.05071,https://arxiv.org/html/2501.05071v1,https://arxiv.org/format/2501.05071
arXiv:2501.05073,Modulus estimates of semirings with applications to boundary extension problems,"Anatoly Golberg, Toshiyuki Sugawa, Matti Vuorinen",25 pages,,Complex Variables (math.CV),https://arxiv.org/abs/2501.05073,https://arxiv.org/pdf/2501.05073,https://arxiv.org/html/2501.05073v2,https://arxiv.org/format/2501.05073
arXiv:2501.05083,Existence and multiplicity of solutions for a critical Kirchhoff type elliptic equation with a logarithmic perturbation,"Qian Zhang, Yuzhu Han","In the new version, we have made minor revisions to the paper and provided a detailed proof of Lemma 3.4",,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.05083,https://arxiv.org/pdf/2501.05083,https://arxiv.org/html/2501.05083v2,https://arxiv.org/format/2501.05083
arXiv:2501.05094,Convexity of Mutual Information along the Fokker-Planck Flow,"Jiayang Zou, Luyao Fan, Jiayang Gao, Jia Wang",17 pages,,Information Theory (cs.IT),https://arxiv.org/abs/2501.05094,https://arxiv.org/pdf/2501.05094,https://arxiv.org/html/2501.05094v3,https://arxiv.org/format/2501.05094
arXiv:2501.05096,"Solutions to Problems in Amer. Math. Monthly, Math. Magazine, College Math. J., Elemente der Math.,Crux Math., EMS Newsletter Math. Gazette",Raymond Mortini,This submission will be updated on a regular basis,,History and Overview (math.HO),https://arxiv.org/abs/2501.05096,https://arxiv.org/pdf/2501.05096,,https://arxiv.org/format/2501.05096
arXiv:2501.05104,"Duality, asymptotic charges and algebraic topology in mixed symmetry tensor gauge theories",Federico Manzoni,,,Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th),https://arxiv.org/abs/2501.05104,https://arxiv.org/pdf/2501.05104,https://arxiv.org/html/2501.05104v1,https://arxiv.org/format/2501.05104
arXiv:2501.05118,A Moving Mesh Isogeometric Method Based on Harmonic Maps,"Tao Wang, Xucheng Meng, Ran Zhang, Guanghui Hu",,,Numerical Analysis (math.NA),https://arxiv.org/abs/2501.05118,https://arxiv.org/pdf/2501.05118,https://arxiv.org/html/2501.05118v1,https://arxiv.org/format/2501.05118
arXiv:2501.05119,Drift-harmonic functions with polynomial growth on asymptotically paraboloidal manifolds,Michael B. Law,"50 pages. v2: tidied up some parts, changed exposition. Main result and proof are the same",,Differential Geometry (math.DG); Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.05119,https://arxiv.org/pdf/2501.05119,https://arxiv.org/html/2501.05119v2,https://arxiv.org/format/2501.05119
arXiv:2501.05123,D-Antimagic Labelings of Oriented 2-Regular Graphs,"Ahmad Muchlas Abrar, Rinovia Simanjuntak","20 pages, 8 figures",,Combinatorics (math.CO),https://arxiv.org/abs/2501.05123,https://arxiv.org/pdf/2501.05123,https://arxiv.org/html/2501.05123v1,https://arxiv.org/format/2501.05123
arXiv:2501.05133,A probabilistic study of the set of stationary solutions to spatial kinetic-type equations,"Sebastian Mentemeier, Glib Verovkin",,,Probability (math.PR),https://arxiv.org/abs/2501.05133,https://arxiv.org/pdf/2501.05133,https://arxiv.org/html/2501.05133v1,https://arxiv.org/format/2501.05133
arXiv:2501.05134,Maximal dissipation and well-posedness of the Euler system of gas dynamics,"Eduard Feireisl, Ansgar Jüngel, Mária Lukáčová-Medvid'ová",,,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.05134,https://arxiv.org/pdf/2501.05134,https://arxiv.org/html/2501.05134v2,https://arxiv.org/format/2501.05134
arXiv:2501.05143,Sharp Invertibility in Quotient Algebras of $H^\infty$,"Alexander Borichev, Artur Nicolau, Myriam Ounaïes, Pascal J. Thomas",,,Complex Variables (math.CV); Classical Analysis and ODEs (math.CA),https://arxiv.org/abs/2501.05143,https://arxiv.org/pdf/2501.05143,https://arxiv.org/html/2501.05143v2,https://arxiv.org/format/2501.05143
arXiv:2501.05145,On Maximum Induced Forests of the Balanced Bipartite Graphs,"Ali Ghalavand, Xueliang Li",,,Combinatorics (math.CO),https://arxiv.org/abs/2501.05145,https://arxiv.org/pdf/2501.05145,https://arxiv.org/html/2501.05145v1,https://arxiv.org/format/2501.05145
arXiv:2501.05148,D-Antimagic Labelings of Oriented Star Forests,"Ahmad Muchlas Abrar, Rinovia Simanjuntak","12 pages, 9 figures",,Combinatorics (math.CO),https://arxiv.org/abs/2501.05148,https://arxiv.org/pdf/2501.05148,https://arxiv.org/html/2501.05148v1,https://arxiv.org/format/2501.05148
arXiv:2501.05158,An Efficient Mixed-Integer Formulation and an Iterative Method for Optimal Control of Switched Systems Under Dwell Time Constraints,"Ramin Abbasi-Esfeden, Armin Nurkanovic, Moritz Diehl, Panagiotis Patrinos, Jan Swevers",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.05158,https://arxiv.org/pdf/2501.05158,https://arxiv.org/html/2501.05158v1,https://arxiv.org/format/2501.05158
arXiv:2501.05166,Random Tessellations -- An Overview of Models,"Claudia Redenbach, Christian Jung",,,Probability (math.PR),https://arxiv.org/abs/2501.05166,https://arxiv.org/pdf/2501.05166,https://arxiv.org/html/2501.05166v1,https://arxiv.org/format/2501.05166
arXiv:2501.05178,KLAP: KYP lemma based low-rank approximation for $\mathcal{H}_2$-optimal passivation,"Jonas Nicodemus, Matthias Voigt, Serkan Gugercin, Benjamin Unger",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.05178,https://arxiv.org/pdf/2501.05178,,https://arxiv.org/format/2501.05178
arXiv:2501.05180,Torsion models for tensor-triangulated categories,"Scott Balchin, J.P.C. Greenlees, Luca Pol, Jordan Williamson",48pp,,Algebraic Topology (math.AT); Category Theory (math.CT),https://arxiv.org/abs/2501.05180,https://arxiv.org/pdf/2501.05180,,https://arxiv.org/format/2501.05180
arXiv:2501.05182,An $O(n\log^2n)$ Algorithm for Computing Hankel Determinants up to Order $n$,"Feihu Liu, Guoce Xin, Zihao Zhang","11 pages, comments are welcome",,Combinatorics (math.CO),https://arxiv.org/abs/2501.05182,https://arxiv.org/pdf/2501.05182,https://arxiv.org/html/2501.05182v1,https://arxiv.org/format/2501.05182
arXiv:2501.05188,Global well-posedness of the defocusing nonlinear wave equation outside of a ball with radial data for $3<p<5$,"Guixiang Xu, Pengxuan Yang, Zhuohui You","16 pages, 0 figure. All comments welcome",,Analysis of PDEs (math.AP),https://arxiv.org/abs/2501.05188,https://arxiv.org/pdf/2501.05188,https://arxiv.org/html/2501.05188v1,https://arxiv.org/format/2501.05188
arXiv:2501.05189,The{N/D}-Conjecture for Nonresonant Hyperplane Arrangements,"Baiting Xie, Chenglong Yu","18 pages, comments welcome!",,Algebraic Geometry (math.AG); Commutative Algebra (math.AC); Combinatorics (math.CO),https://arxiv.org/abs/2501.05189,https://arxiv.org/pdf/2501.05189,https://arxiv.org/html/2501.05189v2,https://arxiv.org/format/2501.05189
arXiv:2501.05193,Super-Localized Orthogonal Decomposition Method for Heterogeneous Linear Elasticity,"Camilla Belponer, José C. Garay, Peter Munch, Daniel Peterseim",,,Numerical Analysis (math.NA),https://arxiv.org/abs/2501.05193,https://arxiv.org/pdf/2501.05193,,https://arxiv.org/format/2501.05193
arXiv:2501.05200,On Coordinated Drone-Courier Logistics for Intra-city Express Services,"Shuiwang Chen, Kai Wang, Lingxiao Wu, Wei Qi",,,Optimization and Control (math.OC),https://arxiv.org/abs/2501.05200,https://arxiv.org/pdf/2501.05200,https://arxiv.org/html/2501.05200v1,https://arxiv.org/format/2501.05200
arXiv:2501.05201,A study on the 1-$Γ$ inverse of tensors via the M-Product,"Siran Chen, Hongwei Jin, Shaowu Huang, Julio Benítez",arXiv admin note: text overlap with arXiv:2412.05799,,Numerical Analysis (math.NA); Rings and Algebras (math.RA),https://arxiv.org/abs/2501.05201,https://arxiv.org/pdf/2501.05201,https://arxiv.org/html/2501.05201v1,https://arxiv.org/format/2501.05201
arXiv:2501.05203,Roots of polynomial sequences in root-sparse regions,"Christian Henriksen, Carsten Lunde Petersen, Eva Uhre",,,Complex Variables (math.CV),https://arxiv.org/abs/2501.05203,https://arxiv.org/pdf/2501.05203,https://arxiv.org/html/2501.05203v1,https://arxiv.org/format/2501.05203
